Product ID,Product Name,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,Color/Size Variations,Product Ratings
Y5MXDLDJ,Headphones,100.4,17.0,2.0,5x7x14 cm,2023-03-15,2024-01-01,Blue/Medium,5.0
TZE71SNK,Headphones,336.98,73.0,1.0,19x18x16 cm,2023-01-01,2024-01-01,Green/Large,4.0
N78PBGJL,Laptop,147.83,,3.0,15x18x17 cm,2023-01-01,2025-01-01,Green/Large,1.0
RNVL7ROB,Smartphone,197.97,36.0,2.0,16x13x11 cm,2023-07-30,2024-01-01,Blue/Medium,3.0
U37I307Z,Headphones,44.82,71.0,1.0,20x7x16 cm,2023-07-30,2024-01-01,Green/Large,1.0
H8EDM8LX,Headphones,252.72,74.0,2.0,10x10x5 cm,2023-03-15,2024-01-01,Blue/Medium,3.0
N4JMGCSQ,Laptop,,,3.0,10x17x5 cm,2023-03-15,2026-01-01,Green/Large,
VYIAINOJ,Smartphone,138.85,24.0,2.0,15x18x6 cm,2023-03-15,2026-01-01,Red/Small,5.0
CMIWZ6UJ,Smartphone,311.49,69.0,2.0,12x16x7 cm,2023-01-01,2025-01-01,Green/Large,4.0
1F8E99BG,Smartphone,,79.0,1.0,6x16x11 cm,2023-03-15,2026-01-01,Blue/Medium,
T95O6JOO,Laptop,,62.0,3.0,20x8x14 cm,2023-03-15,2026-01-01,Green/Large,
O2KC6T28,Monitor,357.27,38.0,2.0,8x10x19 cm,2023-01-01,2025-01-01,Blue/Medium,4.0
6A72ZBSC,Headphones,191.79,36.0,2.0,5x15x14 cm,2023-03-15,2025-01-01,Green/Large,1.0
E9JUF3U5,Headphones,,48.0,2.0,20x12x13 cm,2023-07-30,2024-01-01,Green/Large,4.0
N7NPH11Z,Headphones,164.37,96.0,,12x13x13 cm,2023-03-15,2024-01-01,Green/Large,
YIC1GL1J,Smartphone,284.28,65.0,1.0,10x17x17 cm,2023-01-01,2025-01-01,Blue/Medium,5.0
S1AZ5OTG,Laptop,375.74,,,13x10x18 cm,2023-01-01,2025-01-01,Blue/Medium,4.0
B1Q9QLBA,Monitor,390.27,29.0,2.0,11x11x16 cm,2023-07-30,2024-01-01,Blue/Medium,5.0
BZ4PQVN3,Monitor,419.74,16.0,1.0,11x8x17 cm,2023-01-01,2026-01-01,Red/Small,2.0
NF4BO3L2,Laptop,,,1.0,17x11x6 cm,2023-01-01,2025-01-01,Green/Large,
3CDD0Q1V,Smartphone,495.81,76.0,3.0,10x15x14 cm,2023-01-01,2025-01-01,Red/Small,1.0
TRQPT54Z,Laptop,316.94,44.0,2.0,18x14x14 cm,2023-01-01,2026-01-01,Red/Small,5.0
2921XJPT,Headphones,25.23,81.0,2.0,11x9x8 cm,2023-07-30,2024-01-01,Red/Small,1.0
MOZIS6MJ,Smartphone,,,1.0,6x10x14 cm,2023-01-01,2026-01-01,Blue/Medium,
F47X4W0O,Headphones,235.79,64.0,1.0,13x19x10 cm,2023-07-30,2024-01-01,Red/Small,1.0
Q6Z11Q76,Laptop,249.19,67.0,,13x6x5 cm,2023-03-15,2026-01-01,Green/Large,
B729A7SD,Smartphone,346.97,93.0,2.0,6x19x11 cm,2023-03-15,2025-01-01,Green/Large,4.0
W3WAA4AD,Monitor,286.64,6.0,3.0,11x15x17 cm,2023-01-01,2025-01-01,Red/Small,1.0
J6ANM9ZY,Monitor,441.23,,2.0,11x6x7 cm,2023-01-01,2025-01-01,Red/Small,4.0
EMCBH6F4,Monitor,65.13,24.0,3.0,20x9x18 cm,2023-01-01,2025-01-01,Green/Large,1.0
IPF86K0H,Headphones,261.74,,3.0,12x17x10 cm,2023-01-01,2024-01-01,Green/Large,
9I838SYP,Laptop,118.29,13.0,1.0,15x14x8 cm,2023-01-01,2024-01-01,Blue/Medium,2.0
2TZKLSKR,Headphones,339.52,62.0,3.0,8x12x12 cm,2023-03-15,2024-01-01,Green/Large,5.0
FR9OI6RZ,Laptop,68.28,9.0,1.0,12x11x6 cm,2023-07-30,2025-01-01,Blue/Medium,1.0
D8SDLJKZ,Smartphone,59.07,43.0,2.0,13x5x6 cm,2023-07-30,2025-01-01,Red/Small,
338KYFXI,Laptop,13.45,,3.0,13x8x15 cm,2023-07-30,2024-01-01,Red/Small,1.0
C2AY44Y8,Smartphone,,4.0,3.0,15x20x17 cm,2023-07-30,2026-01-01,Green/Large,
U9L302RH,Smartphone,,59.0,3.0,9x12x15 cm,2023-01-01,2025-01-01,Green/Large,2.0
76SQY2XH,Smartphone,338.74,19.0,2.0,19x20x9 cm,2023-07-30,2025-01-01,Blue/Medium,3.0
WXWURY5I,Monitor,,96.0,1.0,15x11x8 cm,2023-01-01,2024-01-01,Blue/Medium,3.0
311KA21U,Headphones,475.26,,1.0,11x10x15 cm,2023-07-30,2026-01-01,Blue/Medium,4.0
AF7X1YQK,Smartphone,298.62,28.0,2.0,6x5x14 cm,2023-01-01,2026-01-01,Blue/Medium,5.0
T46QPQVX,Smartphone,227.28,,1.0,19x14x14 cm,2023-03-15,2025-01-01,Red/Small,4.0
PQYOJTC1,Laptop,289.33,88.0,3.0,6x14x10 cm,2023-07-30,2024-01-01,Blue/Medium,4.0
28S9C8XR,Laptop,372.39,53.0,1.0,11x19x5 cm,2023-01-01,2024-01-01,Green/Large,
8Y3OW76R,Monitor,272.4,70.0,3.0,14x18x7 cm,2023-07-30,2024-01-01,Red/Small,4.0
TOCSQJBY,Headphones,,36.0,3.0,16x11x18 cm,2023-01-01,2026-01-01,Blue/Medium,
O9PZW2SG,Monitor,380.7,50.0,1.0,14x11x19 cm,2023-03-15,2026-01-01,Red/Small,5.0
IBGMPJE5,Smartphone,411.79,90.0,2.0,16x10x11 cm,2023-07-30,2024-01-01,Blue/Medium,2.0
HN8D6NW3,Monitor,411.53,61.0,1.0,12x10x13 cm,2023-01-01,2024-01-01,Red/Small,5.0
BUI04ANV,Smartphone,24.97,2.0,2.0,9x13x18 cm,2023-03-15,2024-01-01,Green/Large,
F0G12GVY,Monitor,344.22,81.0,3.0,17x13x17 cm,2023-03-15,2025-01-01,Red/Small,3.0
ARGX7OFB,Monitor,124.78,98.0,1.0,18x6x18 cm,2023-01-01,2026-01-01,Red/Small,2.0
KD2S231W,Smartphone,377.01,1.0,2.0,14x15x19 cm,2023-03-15,2026-01-01,Red/Small,2.0
F1ZBCFG1,Smartphone,70.64,20.0,3.0,16x7x13 cm,2023-01-01,2024-01-01,Blue/Medium,
ICEZIAZW,Laptop,181.9,97.0,1.0,9x8x11 cm,2023-07-30,2024-01-01,Blue/Medium,
MDY6Z4OZ,Laptop,10.36,19.0,3.0,16x11x19 cm,2023-03-15,2025-01-01,Green/Large,2.0
0YOA475Q,Monitor,472.86,45.0,2.0,16x6x17 cm,2023-03-15,2024-01-01,Blue/Medium,1.0
ZJHM5YK3,Headphones,57.09,89.0,2.0,12x18x20 cm,2023-03-15,2026-01-01,Red/Small,2.0
EBA7U6B4,Monitor,259.39,44.0,3.0,15x20x10 cm,2023-01-01,2026-01-01,Blue/Medium,4.0
ER8ZNHLS,Laptop,193.61,73.0,2.0,11x20x18 cm,2023-07-30,2024-01-01,Red/Small,4.0
D3I0R0T0,Monitor,246.45,26.0,3.0,14x11x16 cm,2023-07-30,2026-01-01,Red/Small,3.0
CSYZMAZ3,Monitor,216.38,7.0,3.0,16x11x7 cm,2023-01-01,2024-01-01,Red/Small,4.0
VWESKJME,Smartphone,119.95,6.0,1.0,19x14x20 cm,2023-01-01,2026-01-01,Blue/Medium,3.0
J16ISQXQ,Laptop,64.42,27.0,3.0,11x6x5 cm,2023-03-15,2026-01-01,Red/Small,5.0
GSNLS52U,Smartphone,419.21,100.0,3.0,15x6x7 cm,2023-03-15,2024-01-01,Blue/Medium,5.0
G1E8VZDM,Laptop,133.95,26.0,3.0,18x17x16 cm,2023-07-30,2026-01-01,Green/Large,
PF2T1C3O,Headphones,,16.0,3.0,6x9x6 cm,2023-07-30,2024-01-01,Green/Large,2.0
1JYNPT3G,Laptop,49.97,75.0,2.0,6x17x13 cm,2023-03-15,2024-01-01,Blue/Medium,3.0
KZDHPXAD,Smartphone,460.94,79.0,3.0,12x16x13 cm,2023-01-01,2024-01-01,Blue/Medium,4.0
ROX02W60,Monitor,409.85,88.0,,5x17x13 cm,2023-03-15,2025-01-01,Red/Small,3.0
XQJNUPA0,Laptop,,75.0,2.0,8x6x20 cm,2023-07-30,2026-01-01,Green/Large,1.0
W82G17UH,Headphones,287.2,44.0,1.0,19x13x19 cm,2023-03-15,2024-01-01,Red/Small,1.0
HJ46ESML,Smartphone,,27.0,2.0,16x15x15 cm,2023-07-30,2025-01-01,Green/Large,
CXQWCLWA,Smartphone,,,2.0,20x9x7 cm,2023-03-15,2026-01-01,Red/Small,4.0
PWTW4RM0,Laptop,,,1.0,11x10x15 cm,2023-03-15,2025-01-01,Green/Large,
NU708LO3,Headphones,270.65,72.0,1.0,8x18x18 cm,2023-03-15,2025-01-01,Green/Large,
7QMSI6FO,Headphones,279.54,4.0,1.0,9x6x15 cm,2023-01-01,2024-01-01,Red/Small,2.0
11KI41MU,Smartphone,264.43,,2.0,15x7x5 cm,2023-03-15,2024-01-01,Red/Small,4.0
ZVI9U7BC,Smartphone,379.01,70.0,3.0,14x6x7 cm,2023-07-30,2025-01-01,Blue/Medium,
STXVF5OE,Laptop,129.41,13.0,3.0,16x12x12 cm,2023-01-01,2024-01-01,Blue/Medium,1.0
IMTOROU5,Headphones,85.75,16.0,2.0,13x11x13 cm,2023-03-15,2025-01-01,Blue/Medium,
NSMLWR61,Laptop,148.37,78.0,3.0,6x14x20 cm,2023-03-15,2024-01-01,Green/Large,1.0
Q52YBHPZ,Smartphone,436.27,75.0,1.0,11x19x20 cm,2023-01-01,2025-01-01,Blue/Medium,2.0
CPMVXK07,Laptop,101.83,64.0,1.0,20x17x19 cm,2023-07-30,2025-01-01,Green/Large,5.0
FZ1KGNBR,Smartphone,163.12,17.0,3.0,19x5x18 cm,2023-07-30,2025-01-01,Green/Large,1.0
MH3WM0Q9,Smartphone,257.84,35.0,3.0,15x16x10 cm,2023-03-15,2026-01-01,Red/Small,5.0
DW9CG71F,Headphones,11.02,92.0,3.0,19x10x13 cm,2023-07-30,2026-01-01,Green/Large,
YUGFA8RE,Smartphone,384.97,70.0,2.0,8x15x8 cm,2023-03-15,2025-01-01,Blue/Medium,5.0
I1YQHK1H,Laptop,145.98,17.0,3.0,15x13x13 cm,2023-07-30,2026-01-01,Blue/Medium,2.0
FDFWM9FI,Headphones,251.47,,1.0,14x16x15 cm,2023-07-30,2026-01-01,Green/Large,2.0
S9TTBCQ0,Laptop,333.71,5.0,3.0,12x13x12 cm,2023-07-30,2025-01-01,Red/Small,5.0
2LOSYX86,Monitor,,,,7x6x16 cm,2023-01-01,2025-01-01,Green/Large,2.0
V2EGVX0U,Headphones,358.49,18.0,2.0,19x9x12 cm,2023-07-30,2024-01-01,Blue/Medium,5.0
HFZPT2LW,Laptop,,,1.0,16x13x20 cm,2023-03-15,2026-01-01,Blue/Medium,
RCM19TAQ,Headphones,360.58,,3.0,18x15x7 cm,2023-01-01,2025-01-01,Red/Small,1.0
K69XVJEM,Smartphone,,69.0,,5x9x19 cm,2023-03-15,2024-01-01,Blue/Medium,2.0
MFULDWJY,Monitor,74.74,4.0,2.0,18x9x19 cm,2023-03-15,2025-01-01,Blue/Medium,4.0
T8B584T9,Monitor,,41.0,,13x13x6 cm,2023-03-15,2026-01-01,Red/Small,2.0
VKWJHGJC,Laptop,,74.0,1.0,19x20x14 cm,2023-07-30,2025-01-01,Green/Large,5.0
CHSPMPCI,Monitor,124.78,36.0,1.0,16x13x19 cm,2023-01-01,2026-01-01,Red/Small,2.0
YHV9RB62,Laptop,362.67,88.0,2.0,16x6x17 cm,2023-07-30,2026-01-01,Blue/Medium,5.0
3T5PEL0E,Headphones,343.92,44.0,1.0,20x19x9 cm,2023-03-15,2025-01-01,Blue/Medium,1.0
0JZTHTZ8,Monitor,53.8,80.0,1.0,15x19x11 cm,2023-01-01,2025-01-01,Green/Large,3.0
3UKMFANF,Smartphone,470.03,49.0,2.0,19x15x13 cm,2023-03-15,2026-01-01,Red/Small,3.0
0PZEZVVH,Monitor,13.43,,2.0,5x10x5 cm,2023-03-15,2025-01-01,Blue/Medium,3.0
AUSC49N9,Laptop,462.48,56.0,3.0,14x19x11 cm,2023-03-15,2026-01-01,Green/Large,1.0
CNSM75UW,Headphones,437.88,71.0,1.0,13x8x19 cm,2023-01-01,2026-01-01,Blue/Medium,5.0
N7A4W7LW,Monitor,,69.0,,19x20x19 cm,2023-07-30,2025-01-01,Green/Large,
Y05LQKQG,Laptop,218.56,51.0,1.0,6x12x17 cm,2023-03-15,2024-01-01,Red/Small,
RL41Z5C4,Headphones,,96.0,2.0,5x19x20 cm,2023-07-30,2026-01-01,Red/Small,1.0
OQ3S5Y25,Headphones,,,,15x14x14 cm,2023-07-30,2025-01-01,Red/Small,
ZXX5ETIV,Smartphone,,22.0,,7x8x7 cm,2023-01-01,2025-01-01,Red/Small,
6GEWACBY,Monitor,155.4,94.0,2.0,12x12x5 cm,2023-01-01,2025-01-01,Blue/Medium,2.0
IV41UIJH,Laptop,341.98,22.0,3.0,17x8x9 cm,2023-01-01,2026-01-01,Green/Large,2.0
WA8P4IC8,Laptop,,,3.0,17x16x5 cm,2023-07-30,2025-01-01,Red/Small,
JVI2AYRU,Monitor,,,3.0,6x16x18 cm,2023-07-30,2025-01-01,Blue/Medium,
NILO0SXA,Monitor,327.64,39.0,2.0,9x20x15 cm,2023-01-01,2025-01-01,Blue/Medium,
QZDWMZHZ,Smartphone,25.65,93.0,1.0,5x8x5 cm,2023-07-30,2026-01-01,Green/Large,3.0
WLILSEWQ,Headphones,488.43,17.0,1.0,13x15x13 cm,2023-01-01,2026-01-01,Red/Small,2.0
AU2N9RT9,Smartphone,311.22,56.0,3.0,17x14x16 cm,2023-01-01,2025-01-01,Blue/Medium,4.0
FIAV6X8Q,Monitor,169.62,10.0,1.0,16x10x15 cm,2023-07-30,2025-01-01,Green/Large,2.0
Q3A93O4J,Headphones,492.29,99.0,3.0,20x11x8 cm,2023-01-01,2025-01-01,Red/Small,1.0
VXRF9IHV,Smartphone,125.78,88.0,,10x7x16 cm,2023-03-15,2024-01-01,Red/Small,5.0
54B6EKN5,Smartphone,400.88,40.0,2.0,20x14x10 cm,2023-03-15,2024-01-01,Green/Large,5.0
QKA4R10J,Smartphone,464.8,,1.0,19x14x12 cm,2023-01-01,2025-01-01,Red/Small,4.0
5J0SQIEB,Monitor,132.92,97.0,2.0,7x19x6 cm,2023-01-01,2025-01-01,Green/Large,4.0
V50UN8G2,Headphones,133.9,15.0,3.0,6x9x14 cm,2023-07-30,2026-01-01,Green/Large,3.0
RDFPJN67,Smartphone,,88.0,3.0,9x15x20 cm,2023-01-01,2026-01-01,Blue/Medium,
K1EKEE03,Monitor,152.58,60.0,2.0,12x18x11 cm,2023-03-15,2024-01-01,Blue/Medium,1.0
RHW8PLHK,Monitor,242.78,86.0,3.0,5x6x16 cm,2023-03-15,2026-01-01,Red/Small,3.0
L8AFY1YE,Laptop,452.66,9.0,3.0,13x7x18 cm,2023-03-15,2026-01-01,Green/Large,
C8LTR0AS,Smartphone,217.59,45.0,2.0,7x8x20 cm,2023-07-30,2024-01-01,Blue/Medium,2.0
5PHYX1P7,Monitor,58.96,7.0,2.0,17x13x18 cm,2023-07-30,2025-01-01,Red/Small,3.0
H968NO3B,Smartphone,452.92,81.0,1.0,5x7x5 cm,2023-03-15,2025-01-01,Green/Large,5.0
HP90KFRT,Headphones,244.63,16.0,2.0,6x18x11 cm,2023-07-30,2024-01-01,Red/Small,3.0
I6579NFX,Smartphone,,30.0,1.0,19x12x5 cm,2023-07-30,2025-01-01,Green/Large,
IKR4BUA5,Monitor,,88.0,2.0,17x6x8 cm,2023-01-01,2024-01-01,Red/Small,
VWLHD54S,Headphones,404.38,38.0,2.0,17x19x7 cm,2023-03-15,2026-01-01,Red/Small,
G4UGIKB2,Headphones,59.37,71.0,2.0,17x6x18 cm,2023-01-01,2026-01-01,Red/Small,5.0
C8XB50U2,Headphones,83.36,86.0,2.0,12x13x16 cm,2023-01-01,2025-01-01,Blue/Medium,1.0
UQZPVT1B,Headphones,480.39,95.0,1.0,17x7x9 cm,2023-01-01,2025-01-01,Blue/Medium,1.0
V2ZDJDCR,Monitor,,,3.0,8x11x14 cm,2023-03-15,2025-01-01,Blue/Medium,3.0
9P346PPN,Headphones,499.08,99.0,3.0,11x7x6 cm,2023-03-15,2024-01-01,Red/Small,
59I697PJ,Monitor,77.13,,1.0,5x20x15 cm,2023-03-15,2024-01-01,Green/Large,
5JH8DWPT,Laptop,,2.0,3.0,7x13x12 cm,2023-03-15,2024-01-01,Blue/Medium,
UFIUNW3H,Smartphone,108.38,25.0,2.0,14x11x15 cm,2023-01-01,2025-01-01,Blue/Medium,
8ZER1UQ1,Smartphone,334.1,95.0,3.0,13x11x7 cm,2023-03-15,2026-01-01,Green/Large,2.0
L3JLG5CO,Monitor,,,2.0,16x19x12 cm,2023-03-15,2026-01-01,Red/Small,4.0
Z9LRNFHG,Laptop,192.08,5.0,1.0,5x6x7 cm,2023-07-30,2024-01-01,Green/Large,3.0
KZYKJ09N,Smartphone,299.01,93.0,2.0,8x18x5 cm,2023-07-30,2024-01-01,Green/Large,5.0
VBZJ4ERW,Monitor,198.4,77.0,3.0,15x13x14 cm,2023-01-01,2025-01-01,Green/Large,4.0
M3BK38TL,Smartphone,54.39,83.0,,5x19x19 cm,2023-03-15,2025-01-01,Red/Small,
RWLP6UZZ,Monitor,68.78,31.0,,14x13x15 cm,2023-01-01,2025-01-01,Red/Small,4.0
PO3ZTUNS,Monitor,439.23,64.0,3.0,7x15x16 cm,2023-07-30,2025-01-01,Red/Small,5.0
88QYZGFZ,Laptop,183.86,97.0,2.0,5x20x9 cm,2023-03-15,2024-01-01,Blue/Medium,1.0
K6CTFWQK,Headphones,371.32,56.0,3.0,15x17x18 cm,2023-01-01,2024-01-01,Blue/Medium,5.0
UKQ7EFJJ,Monitor,199.36,79.0,2.0,17x9x14 cm,2023-07-30,2025-01-01,Green/Large,5.0
EI168HQY,Smartphone,125.68,39.0,2.0,8x15x6 cm,2023-01-01,2024-01-01,Green/Large,3.0
5EEO669N,Headphones,274.4,41.0,3.0,10x18x6 cm,2023-01-01,2024-01-01,Blue/Medium,
PSARFFC3,Headphones,,,3.0,13x6x20 cm,2023-07-30,2026-01-01,Green/Large,
MQ6PHBLI,Monitor,39.13,42.0,2.0,9x17x9 cm,2023-01-01,2026-01-01,Green/Large,2.0
Q1MV16GB,Laptop,324.88,65.0,3.0,12x17x11 cm,2023-07-30,2025-01-01,Green/Large,1.0
9UW2FJEI,Smartphone,130.45,23.0,1.0,7x16x10 cm,2023-01-01,2024-01-01,Green/Large,
HLYX1E78,Monitor,341.42,,3.0,6x10x19 cm,2023-01-01,2026-01-01,Blue/Medium,
Z0V80772,Laptop,142.41,,1.0,18x13x18 cm,2023-07-30,2025-01-01,Green/Large,2.0
EY3DLLFI,Smartphone,47.94,68.0,1.0,12x20x8 cm,2023-03-15,2025-01-01,Green/Large,
MOXC6GLZ,Smartphone,43.35,84.0,2.0,17x5x12 cm,2023-01-01,2025-01-01,Blue/Medium,
Q0GQXH5F,Headphones,,12.0,1.0,16x18x20 cm,2023-03-15,2024-01-01,Red/Small,
UWPOP198,Headphones,220.16,98.0,1.0,13x5x6 cm,2023-01-01,2026-01-01,Green/Large,2.0
E0GG8RDA,Smartphone,460.76,94.0,2.0,9x18x17 cm,2023-01-01,2025-01-01,Green/Large,3.0
IQ3LKN4X,Headphones,120.72,90.0,1.0,13x18x5 cm,2023-01-01,2024-01-01,Red/Small,4.0
9GYTHB9X,Monitor,177.94,92.0,2.0,14x10x9 cm,2023-07-30,2025-01-01,Green/Large,4.0
F7HICAFN,Headphones,,,1.0,15x18x10 cm,2023-07-30,2026-01-01,Red/Small,
ELY3RCQJ,Smartphone,,,3.0,5x6x10 cm,2023-01-01,2024-01-01,Blue/Medium,
HPBFGD45,Monitor,,13.0,2.0,10x7x19 cm,2023-03-15,2026-01-01,Blue/Medium,3.0
2RGOOIJN,Smartphone,166.94,98.0,2.0,19x10x11 cm,2023-01-01,2025-01-01,Green/Large,2.0
R8QXTQFW,Headphones,328.72,14.0,2.0,8x16x13 cm,2023-03-15,2024-01-01,Blue/Medium,4.0
2UY0KZJI,Laptop,224.96,16.0,3.0,13x17x18 cm,2023-01-01,2025-01-01,Red/Small,5.0
FX7FHRPS,Laptop,331.42,,3.0,5x10x17 cm,2023-03-15,2024-01-01,Red/Small,1.0
V751P9FI,Laptop,285.63,45.0,,10x7x10 cm,2023-07-30,2026-01-01,Green/Large,5.0
EPAFPG9C,Monitor,279.55,15.0,2.0,18x16x20 cm,2023-07-30,2025-01-01,Green/Large,5.0
GJDEA5MA,Monitor,96.03,55.0,3.0,13x9x13 cm,2023-01-01,2024-01-01,Red/Small,5.0
8HCIB5PI,Laptop,204.28,52.0,,7x15x19 cm,2023-01-01,2025-01-01,Red/Small,
59YCAWFJ,Headphones,411.13,56.0,2.0,17x10x11 cm,2023-01-01,2024-01-01,Red/Small,5.0
Q7Q81CJQ,Headphones,493.23,,3.0,16x13x15 cm,2023-07-30,2026-01-01,Green/Large,1.0
97TU5IJA,Monitor,252.92,24.0,3.0,18x11x9 cm,2023-01-01,2025-01-01,Blue/Medium,5.0
ZDQYU8ZP,Monitor,,19.0,1.0,7x5x11 cm,2023-01-01,2025-01-01,Red/Small,1.0
E1I3ARBN,Monitor,444.17,52.0,2.0,15x8x13 cm,2023-01-01,2025-01-01,Green/Large,3.0
8KJQ2PDS,Smartphone,449.23,3.0,2.0,18x9x12 cm,2023-07-30,2026-01-01,Green/Large,2.0
XAXT97PC,Monitor,,,,14x16x20 cm,2023-03-15,2026-01-01,Blue/Medium,3.0
UY0HBPXG,Monitor,289.64,,3.0,19x7x11 cm,2023-07-30,2024-01-01,Blue/Medium,
FHG4R5AG,Headphones,,25.0,1.0,17x17x5 cm,2023-07-30,2025-01-01,Blue/Medium,2.0
THTDVCNH,Headphones,,,2.0,13x17x10 cm,2023-07-30,2024-01-01,Red/Small,3.0
9WASF2FG,Headphones,,,2.0,16x19x10 cm,2023-03-15,2025-01-01,Red/Small,
IDS6RU67,Laptop,141.53,25.0,1.0,20x16x19 cm,2023-07-30,2025-01-01,Blue/Medium,3.0
FKXP9H8O,Headphones,458.54,23.0,3.0,17x11x13 cm,2023-07-30,2026-01-01,Red/Small,4.0
GX7WRKZU,Smartphone,,99.0,1.0,19x15x17 cm,2023-01-01,2025-01-01,Blue/Medium,1.0
XMR4J334,Monitor,192.03,100.0,2.0,12x12x7 cm,2023-01-01,2026-01-01,Blue/Medium,4.0
6HMIX8P3,Headphones,437.86,9.0,3.0,14x9x12 cm,2023-07-30,2026-01-01,Blue/Medium,2.0
19P4YSFF,Headphones,469.25,57.0,,11x17x5 cm,2023-03-15,2025-01-01,Blue/Medium,
VSVTLYEN,Headphones,497.86,8.0,2.0,6x8x10 cm,2023-07-30,2024-01-01,Blue/Medium,3.0
WZMJFKVD,Laptop,108.6,37.0,1.0,7x7x18 cm,2023-03-15,2026-01-01,Green/Large,5.0
HQDNIN2W,Laptop,472.44,21.0,3.0,20x16x9 cm,2023-01-01,2025-01-01,Blue/Medium,1.0
YFOINJDP,Headphones,141.5,28.0,2.0,10x9x9 cm,2023-01-01,2026-01-01,Green/Large,1.0
OUI7BTW4,Laptop,197.57,27.0,2.0,18x19x10 cm,2023-03-15,2025-01-01,Blue/Medium,5.0
XLMQ8AL2,Laptop,84.91,5.0,3.0,9x7x13 cm,2023-07-30,2024-01-01,Blue/Medium,3.0
NCVSVSWQ,Monitor,90.62,84.0,1.0,6x6x16 cm,2023-07-30,2025-01-01,Green/Large,
QMCCFN75,Laptop,390.79,23.0,3.0,10x16x16 cm,2023-01-01,2025-01-01,Blue/Medium,
BD70QQRS,Laptop,414.0,90.0,,11x17x10 cm,2023-03-15,2026-01-01,Red/Small,1.0
TSOA3750,Smartphone,358.02,87.0,2.0,10x18x8 cm,2023-07-30,2025-01-01,Red/Small,5.0
8XZ1X7AR,Laptop,78.99,51.0,2.0,15x17x13 cm,2023-07-30,2026-01-01,Blue/Medium,
HGGGKUC3,Laptop,152.01,67.0,3.0,11x6x18 cm,2023-03-15,2025-01-01,Red/Small,4.0
CCTKFMTY,Laptop,302.67,45.0,2.0,16x9x18 cm,2023-03-15,2026-01-01,Red/Small,2.0
U4SY4MNN,Headphones,,,2.0,16x18x12 cm,2023-01-01,2026-01-01,Green/Large,
UME6VKSW,Laptop,202.33,32.0,1.0,16x15x5 cm,2023-03-15,2026-01-01,Blue/Medium,1.0
DAPU5ZFU,Laptop,,27.0,3.0,6x8x6 cm,2023-01-01,2026-01-01,Red/Small,
4O0SCHI1,Smartphone,280.58,70.0,2.0,18x6x12 cm,2023-07-30,2025-01-01,Blue/Medium,3.0
JZCDZ23K,Laptop,198.8,30.0,,18x18x16 cm,2023-03-15,2026-01-01,Green/Large,2.0
OYORED82,Smartphone,393.77,54.0,2.0,16x5x12 cm,2023-03-15,2024-01-01,Green/Large,2.0
RONH9V7B,Laptop,201.26,6.0,3.0,11x11x20 cm,2023-03-15,2025-01-01,Green/Large,3.0
0QH7CJE3,Laptop,248.07,,1.0,15x14x10 cm,2023-07-30,2024-01-01,Blue/Medium,2.0
Z5KAMXHS,Headphones,90.35,98.0,3.0,10x11x13 cm,2023-03-15,2026-01-01,Blue/Medium,4.0
UA7TMYG3,Monitor,339.97,,,5x10x7 cm,2023-07-30,2024-01-01,Green/Large,4.0
ZW3ITC2L,Smartphone,25.28,93.0,2.0,18x8x16 cm,2023-03-15,2024-01-01,Green/Large,4.0
Y67VWIKD,Headphones,256.85,44.0,2.0,16x17x9 cm,2023-03-15,2024-01-01,Red/Small,5.0
OE91WY7A,Smartphone,255.93,59.0,3.0,15x5x10 cm,2023-07-30,2025-01-01,Green/Large,5.0
TMF35TCV,Monitor,342.67,9.0,3.0,16x5x9 cm,2023-03-15,2024-01-01,Red/Small,3.0
45RZY8DR,Headphones,233.81,44.0,1.0,12x6x20 cm,2023-03-15,2025-01-01,Red/Small,4.0
E08QAOJ2,Headphones,46.54,44.0,,14x20x8 cm,2023-03-15,2025-01-01,Green/Large,1.0
YH8GR1TF,Laptop,108.71,66.0,3.0,15x14x7 cm,2023-01-01,2025-01-01,Green/Large,5.0
THQ7EQDT,Headphones,147.08,12.0,1.0,10x7x9 cm,2023-03-15,2025-01-01,Blue/Medium,2.0
QZUDE33U,Monitor,411.81,12.0,1.0,6x17x7 cm,2023-07-30,2026-01-01,Green/Large,5.0
8YAD12PV,Smartphone,457.09,12.0,1.0,14x19x10 cm,2023-07-30,2024-01-01,Red/Small,4.0
0Y9Y12P3,Headphones,222.47,50.0,2.0,13x20x7 cm,2023-03-15,2024-01-01,Green/Large,
G7XVOA8I,Headphones,,36.0,3.0,17x12x12 cm,2023-07-30,2024-01-01,Green/Large,5.0
9RPHQ5AX,Laptop,251.85,82.0,,19x8x8 cm,2023-07-30,2025-01-01,Green/Large,4.0
I3444S0S,Headphones,238.28,30.0,1.0,12x7x14 cm,2023-07-30,2024-01-01,Green/Large,3.0
SUTFTFIC,Monitor,277.39,46.0,3.0,19x14x5 cm,2023-03-15,2025-01-01,Blue/Medium,2.0
WKKAQSNH,Laptop,173.56,99.0,2.0,19x16x12 cm,2023-03-15,2024-01-01,Green/Large,5.0
ZMU2O5VB,Smartphone,402.3,80.0,,9x11x14 cm,2023-01-01,2026-01-01,Blue/Medium,4.0
